date_application	top_liste	prix_fht	prix_ttc	top_sur_facture	type_marge	code_marge	marge_ttc	date_source_doc	type_source_doc	code_ucd
2010-01-01	1	88	89.85	N	0	3	22	2009-04-29	JO	9306657
2009-09-01	2	88	89.85				0	2009-06-19	JO	9306657
2010-01-01	1	18	18.38	N	0	3	22	2009-04-29	JO	9306663
2009-09-01	2	18	18.38				0	2009-06-19	JO	9306663
2010-01-01	1	132	134.77	N	0	3	22	2009-04-29	JO	9306686
2009-09-01	2	132	134.77				0	2009-06-19	JO	9306686
2019-01-02	2	657.9	671.72				0	2018-12-20	JO	9307160
2014-03-05	2	731	746.35				0	2014-03-04	JO	9307160
2019-01-02	2	1315.8	1343.43				0	2018-12-20	JO	9307177
2014-03-05	2	1462	1492.7				0	2014-03-04	JO	9307177
2019-01-02	2	328.95	335.86				0	2018-12-20	JO	9307183
2014-03-05	2	365.5	373.18				0	2014-03-04	JO	9307183
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9307562
2018-02-01	2	331.73	338.7				0	2018-01-26	JO	9307562
2017-03-01	2	358.625	366.16				0	2016-06-17	JO	9307562
2016-03-01	2	379.475	387.44				0	2016-02-10	JO	9307562
2010-01-01	1	174	177.65	N	0	3	22	2009-04-29	JO	9307800
2008-04-23	2	174	177.65				0	2008-04-22	JO	9307800
2012-01-25	1	14	14.29	N	0	3	22	2012-01-24	JO	9308188
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9308254
2009-03-01	2	225	229.73				0	2008-12-24	JO	9308254
2019-01-01	1	10.546	10.77	N	0	3	22	2018-10-26	JO	9308679
2017-01-02	1	17.577	17.95	N	0	3	22	2016-12-13	JO	9308679
2017-12-20	1	61.2	62.49	N	0	3	22	2017-12-19	JO	9308857
2017-12-07	1	61.2	62.49	N	0	3	22	2017-12-06	JO	9308857
2010-01-01	1	306	312.43	N	0	3	22	2009-04-29	JO	9308857
2009-09-01	2	306	312.43				0	2009-06-19	JO	9308857
2017-12-20	1	30.6	31.24	N	0	3	22	2017-12-19	JO	9308863
2017-12-07	1	30.6	31.24	N	0	3	22	2017-12-06	JO	9308863
2010-01-01	1	153	156.21	N	0	3	22	2009-04-29	JO	9308863
2009-09-01	2	153	156.21				0	2009-06-19	JO	9308863
2016-12-01	1	28.5	29.1	N	0	3	22	2016-11-25	JO	9308923
2009-03-01	2	150	153.15				0	2008-12-24	JO	9308923
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9308946
2009-03-01	2	225	229.73				0	2008-12-24	JO	9308946
2016-12-01	1	8.55	8.73	N	0	3	22	2016-11-25	JO	9308952
2009-03-01	2	45	45.95				0	2008-12-24	JO	9308952
2016-12-01	1	85.5	87.3	N	0	3	22	2016-11-25	JO	9308969
2009-03-01	2	450	459.45				0	2008-12-24	JO	9308969
2010-01-01	1	18	18.38	N	0	3	22	2009-04-29	JO	9309012
2010-01-01	1	33	33.69	N	0	3	22	2009-04-29	JO	9309029
2010-01-01	1	8	8.17	N	0	3	22	2009-04-29	JO	9309035
2017-02-01	1	1296	1323.22	N	0	3	22	2017-01-31	JO	9309549
2017-02-01	2	1296	1323.22				0	2017-01-31	JO	9309549
2012-03-01	1	1440	1470.24	N	0	3	22	2011-12-06	JO	9309549
2012-03-01	2	1440	1470.24				0	2011-12-06	JO	9309549
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9309779
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9309779
2017-01-02	1	55.571	56.74	N	0	3	22	2016-12-21	JO	9309785
2009-09-01	2	205.82	210.14				0	2009-08-11	JO	9309785
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9309791
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9309791
2017-03-01	1	1296	1323.22	N	0	3	22	2017-02-17	JO	9310512
2017-03-01	2	1296	1323.22				0	2017-02-17	JO	9310512
2012-03-01	1	1440	1470.24	N	0	3	22	2012-01-03	JO	9310512
2012-03-01	2	1440	1470.24				0	2012-01-03	JO	9310512
2012-01-01	1	229.5	234.32	N	0	3	22	2011-11-29	JO	9310587
2012-01-01	1	259.2	264.64	N	0	3	22	2011-11-29	JO	9310593
2012-01-01	1	124.2	126.81	N	0	3	22	2011-11-29	JO	9310601
2019-01-01	1	7.92	8.09	N	0	3	22	2018-11-22	JO	9311500
2017-01-11	1	18	18.38	N	0	3	22	2017-01-10	JO	9311500
2019-01-01	1	14.52	14.82	N	0	3	22	2018-11-22	JO	9311517
2017-01-11	1	33	33.69	N	0	3	22	2017-01-10	JO	9311517
2019-01-01	1	3.52	3.59	N	0	3	22	2018-11-22	JO	9311523
2017-01-11	1	8	8.17	N	0	3	22	2017-01-10	JO	9311523
2016-03-01	1	55.182	56.34	N	0	3	22	2016-02-18	JO	9311658
2016-03-01	1	162.45	165.86	N	0	3	22	2016-02-18	JO	9311664
2020-01-01	1	127.47	130.15	N	0	3	22	2019-12-17	JO	9311670
2020-01-01	2	127.47	130.15				0	2019-12-17	JO	9311670
2019-01-01	1	148.393	151.51	N	0	3	22	2018-12-20	JO	9311670
2019-01-01	2	148.393	151.51				0	2018-12-20	JO	9311670
2018-02-01	1	172.55	176.17	N	0	3	22	2017-12-19	JO	9311670
2018-02-01	2	172.55	176.17				0	2017-12-19	JO	9311670
2014-07-01	1	215.681	220.21	N	0	3	22	2013-08-08	JO	9311670
2014-07-01	2	215.681	220.21				0	2013-08-08	JO	9311670
2020-01-01	1	0.949	0.97	N	0	3	22	2019-11-06	JO	9312072
2017-01-01	1	1.581	1.61	N	0	3	22	2016-12-20	JO	9312072
2010-01-01	1	22	22.46	N	0	3	22	2009-04-29	JO	9312600
2010-01-01	2	22	22.46				0	2009-06-19	JO	9312600
2010-01-01	1	103	105.16	N	0	3	22	2009-04-29	JO	9312617
2010-01-01	2	103	105.16				0	2009-06-19	JO	9312617
2010-01-01	1	459	468.64	N	0	3	22	2009-04-29	JO	9312646
2009-09-01	2	459	468.64				0	2009-06-19	JO	9312646
2018-03-01	1	396.15	404.47	N	0	3	22	2018-02-20	JO	9312652
2018-03-01	2	396.15	404.47				0	2018-02-20	JO	9312652
2011-01-01	1	417	425.76	N	0	3	22	2010-04-23	JO	9312652
2011-01-01	2	417	425.76				0	2010-04-23	JO	9312652
2018-03-01	1	792.3	808.94	N	0	3	22	2018-02-20	JO	9312669
2018-03-01	2	792.3	808.94				0	2018-02-20	JO	9312669
2011-01-01	1	834	851.51	N	0	3	22	2010-04-23	JO	9312669
2011-01-01	2	834	851.51				0	2010-04-23	JO	9312669
2018-03-01	1	198.075	202.23	N	0	3	22	2018-02-20	JO	9312675
2018-03-01	2	198.075	202.23				0	2018-02-20	JO	9312675
2011-01-01	1	208.5	212.88	N	0	3	22	2010-04-23	JO	9312675
2011-01-01	2	208.5	212.88				0	2010-04-23	JO	9312675
2010-01-01	1	174	177.65	N	0	3	22	2009-04-29	JO	9312698
2008-07-17	2	174	177.65				0	2008-07-16	JO	9312698
2010-01-01	1	174	177.65	N	0	3	22	2009-04-29	JO	9312758
2008-10-16	2	174	177.65				0	2008-10-15	JO	9312758
2017-12-20	1	30.6	31.24	N	0	3	22	2017-12-19	JO	9312793
2017-12-07	1	30.6	31.24	N	0	3	22	2017-12-06	JO	9312793
2010-01-01	1	153	156.21	N	0	3	22	2009-04-29	JO	9312793
2009-09-01	2	153	156.21				0	2009-06-24	JO	9312793
2017-12-20	1	61.2	62.49	N	0	3	22	2017-12-19	JO	9312801
2017-12-07	1	61.2	62.49	N	0	3	22	2017-12-06	JO	9312801
2010-01-01	1	306	312.43	N	0	3	22	2009-04-29	JO	9312801
2009-09-01	2	306	312.43				0	2009-06-24	JO	9312801
2019-09-04	1	7.199	7.35	N	0	3	22	2019-04-17	JO	9312907
2017-01-01	1	11.999	12.25	N	0	3	22	2016-12-21	JO	9312907
2019-01-01	1	7.92	8.09	N	0	3	22	2018-12-14	JO	9312942
2010-01-01	1	18	18.38	N	0	3	22	2009-04-29	JO	9312942
2019-01-01	1	14.52	14.82	N	0	3	22	2018-12-14	JO	9312959
2010-01-01	1	33	33.69	N	0	3	22	2009-04-29	JO	9312959
2019-01-01	1	3.52	3.59	N	0	3	22	2018-12-14	JO	9312965
2010-01-01	1	8	8.17	N	0	3	22	2009-04-29	JO	9312965
2013-01-02	1	264	269.54	N	0	3	22	2013-01-01	JO	9313137
2010-01-01	1	527	538.07	N	0	3	22	2009-04-29	JO	9313143
2009-09-01	2	527	538.07				0	2009-06-19	JO	9313143
2013-01-02	1	88	89.85	N	0	3	22	2013-01-01	JO	9313166
2013-01-02	1	18	18.38	N	0	3	22	2013-01-01	JO	9313172
2013-01-02	1	132	134.77	N	0	3	22	2013-01-01	JO	9313189
2017-12-20	1	91.8	93.73	N	0	3	22	2017-12-19	JO	9314415
2017-12-07	1	91.8	93.73	N	0	3	22	2017-12-06	JO	9314415
2010-01-01	1	459	468.64	N	0	3	22	2009-04-29	JO	9314415
2009-09-01	2	459	468.64				0	2009-06-19	JO	9314415
2010-01-01	1	430	439.03	N	0	3	22	2009-04-29	JO	9314421
2009-07-30	2	430	439.03				0	2009-07-29	JO	9314421
2010-01-01	1	266	271.59	N	0	3	22	2009-04-29	JO	9314438
2009-07-30	2	266	271.59				0	2009-07-29	JO	9314438
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9314591
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9314591
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9314616
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9314616
2017-07-01	1	1296	1323.22	N	0	3	22	2017-06-13	JO	9315768
2017-07-01	2	1296	1323.22				0	2017-06-13	JO	9315768
2012-03-01	1	1440	1470.24	N	0	3	22	2012-01-24	JO	9315768
2012-03-01	2	1440	1470.24				0	2012-01-24	JO	9315768
2017-07-01	1	1944	1984.82	N	0	3	22	2017-06-13	JO	9315774
2017-07-01	2	1944	1984.82				0	2017-06-13	JO	9315774
2012-03-01	1	2160	2205.36	N	0	3	22	2012-01-24	JO	9315774
2012-03-01	2	2160	2205.36				0	2012-01-24	JO	9315774
2010-01-01	1	4	4.08	N	0	3	22	2009-04-29	JO	9315892
2010-01-01	1	14	14.29	N	0	3	22	2009-04-29	JO	9315900
2019-07-01	1	49.71	50.75	N	0	3	22	2019-06-19	JO	9316035
2019-01-02	1	52.326	53.42	N	0	3	22	2018-12-18	JO	9316035
2018-02-01	1	55.08	56.24	N	0	3	22	2018-02-01	JO	9316035
2016-04-01	1	58.14	59.36	N	0	3	22	2016-03-30	JO	9316035
2019-07-01	1	49.71	50.75	N	0	3	22	2019-06-19	JO	9316041
2019-01-02	1	52.326	53.42	N	0	3	22	2018-12-18	JO	9316041
2018-02-01	1	55.08	56.24	N	0	3	22	2018-02-01	JO	9316041
2016-04-01	1	58.14	59.36	N	0	3	22	2016-03-30	JO	9316041
2010-01-01	1	264	269.54	N	0	3	22	2009-04-29	JO	9316058
2009-09-01	2	264	269.54				0	2009-06-16	JO	9316058
2010-01-01	1	88	89.85	N	0	3	22	2009-04-29	JO	9316064
2009-09-01	2	88	89.85				0	2009-06-16	JO	9316064
2010-01-01	1	18	18.38	N	0	3	22	2009-04-29	JO	9316070
2009-09-01	2	18	18.38				0	2009-06-16	JO	9316070
2010-01-01	1	9	9.19	N	0	3	22	2009-04-29	JO	9316207
2010-01-01	1	19	19.4	N	0	3	22	2009-04-29	JO	9316213
2010-01-01	1	5	5.11	N	0	3	22	2009-04-29	JO	9316236
2012-12-01	1	25.32	25.85	N	0	3	22	2012-11-16	JO	9316242
2010-01-01	1	174	177.65	N	0	3	22	2009-04-29	JO	9316710
2009-01-21	2	174	177.65				0	2009-01-20	JO	9316710
2019-01-02	1	2.504	2.56	N	0	3	22	2018-12-05	JO	9316874
2018-05-15	1	3.017	3.08	N	0	3	22	2018-05-10	JO	9316874
2010-01-01	1	3.583	3.66	N	0	3	22	2009-04-29	JO	9316874
2010-01-01	1	477	487.02	N	0	3	22	2009-04-29	JO	9317170
2009-12-01	2	477	487.02				0	2009-09-10	JO	9317170
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9317187
2009-09-01	2	63.6	64.94				0	2009-05-28	JO	9317187
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9317193
2009-09-01	2	158.33	161.65				0	2009-05-28	JO	9317193
2019-01-02	1	9.542	9.74	N	0	3	22	2018-12-18	JO	9317276
2013-03-01	1	10.602	10.82	N	0	3	22	2013-01-11	JO	9317276
2019-01-02	1	9.542	9.74	N	0	3	22	2018-12-18	JO	9317282
2013-03-01	1	10.602	10.82	N	0	3	22	2013-01-11	JO	9317282
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9318465
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9318465
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9318471
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9318471
2018-12-31	1	562.4	574.21	N	0	3	22	2018-12-14	JO	9318873
2018-12-31	2	562.4	574.21				0	2018-12-14	JO	9318873
2012-03-01	1	608	620.77	N	0	3	22	2011-11-29	JO	9318873
2012-03-01	2	608	620.77				0	2011-11-29	JO	9318873
2018-12-31	1	1124.8	1148.42	N	0	3	22	2018-12-14	JO	9318896
2018-12-31	2	1124.8	1148.42				0	2018-12-14	JO	9318896
2012-03-01	1	1216	1241.54	N	0	3	22	2011-11-29	JO	9318896
2012-03-01	2	1216	1241.54				0	2011-11-29	JO	9318896
2018-12-31	1	2812	2871.05	N	0	3	22	2018-12-14	JO	9318904
2018-12-31	2	2812	2871.05				0	2018-12-14	JO	9318904
2012-03-01	1	3040	3103.84	N	0	3	22	2011-11-29	JO	9318904
2012-03-01	2	3040	3103.84				0	2011-11-29	JO	9318904
2019-05-01	1	179.176	182.94	N	0	3	22	2019-04-11	JO	9318910
2019-05-01	2	179.176	182.94				0	2019-04-11	JO	9318910
2013-06-01	1	298.627	304.9	N	0	3	22	2013-02-14	JO	9318910
2013-06-01	2	298.627	304.9				0	2013-02-14	JO	9318910
2016-12-01	1	171	174.59	N	0	3	22	2016-11-25	JO	9319022
2009-03-14	2	900	918.9				0	2009-03-13	JO	9319022
2019-01-01	2	172.5	176.12				0	2018-06-12	JO	9319358
2016-03-01	2	258.75	264.18				0	2016-02-03	JO	9319358
2010-01-01	1	35	35.74	N	0	3	22	2009-04-29	JO	9319708
2009-09-01	2	35	35.74				0	2009-06-16	JO	9319708
2010-01-01	1	132	134.77	N	0	3	22	2009-04-29	JO	9319714
2009-09-01	2	132	134.77				0	2009-06-16	JO	9319714
2017-12-20	1	61.2	62.49	N	0	3	22	2017-12-19	JO	9319720
2017-12-07	1	61.2	62.49	N	0	3	22	2017-12-06	JO	9319720
2010-01-01	1	306	312.43	N	0	3	22	2009-04-29	JO	9319720
2009-09-01	2	306	312.43				0	2009-06-16	JO	9319720
2017-12-20	1	30.6	31.24	N	0	3	22	2017-12-19	JO	9319737
2017-12-07	1	30.6	31.24	N	0	3	22	2017-12-06	JO	9319737
2010-01-01	1	153	156.21	N	0	3	22	2009-04-29	JO	9319737
2009-09-01	2	153	156.21				0	2009-06-16	JO	9319737
2010-05-28	1	9	9.19	N	0	3	22	2010-05-27	JO	9320054
2010-05-28	1	19	19.4	N	0	3	22	2010-05-27	JO	9320060
2010-05-28	1	5	5.11	N	0	3	22	2010-05-27	JO	9320077
2016-07-01	1	1398.6	1427.97	N	0	3	22	2016-06-17	JO	9320166
2016-07-01	2	1398.6	1427.97				0	2016-06-17	JO	9320166
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9321036
2009-09-01	2	63.6	64.94				0	2009-07-14	JO	9321036
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9321042
2009-09-01	2	158.33	161.65				0	2009-07-14	JO	9321042
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9322231
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9322231
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9322248
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9322248
2014-09-27	1	278	283.84	N	0	3	22	2014-09-30	JO	9323064
2014-09-27	1	78	79.64	N	0	3	22	2014-09-30	JO	9323070
2010-01-01	1	22	22.46	N	0	3	22	2009-04-29	JO	9323791
2010-01-01	2	22	22.46				0	2009-06-19	JO	9323791
2010-01-01	1	103	105.16	N	0	3	22	2009-04-29	JO	9323816
2010-01-01	2	103	105.16				0	2009-06-19	JO	9323816
2017-12-20	1	122.4	124.97	N	0	3	22	2017-12-19	JO	9323851
2017-12-07	1	122.4	124.97	N	0	3	22	2017-12-06	JO	9323851
2010-01-01	1	612	624.85	N	0	3	22	2009-04-29	JO	9323851
2009-09-01	2	612	624.85				0	2009-07-16	JO	9323851
2017-03-01	1	100	102.1	N	0	3	22	2017-01-31	JO	9324046
2017-03-01	2	100	102.1				0	2017-01-31	JO	9324046
2012-11-30	1	125	127.63	N	0	3	22	2012-11-29	JO	9324046
2010-08-01	2	125	127.63				0	2009-12-17	JO	9324046
2017-03-01	1	200	204.2	N	0	3	22	2017-01-31	JO	9324052
2017-03-01	2	200	204.2				0	2017-01-31	JO	9324052
2012-11-30	1	250	255.25	N	0	3	22	2012-11-29	JO	9324052
2010-08-01	2	250	255.25				0	2009-12-17	JO	9324052
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9324230
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9324230
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9324247
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9324247
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9324253
2009-09-01	2	63.6	64.94				0	2009-07-14	JO	9324253
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9324276
2009-09-01	2	158.33	161.65				0	2009-07-14	JO	9324276
2010-01-01	1	327.71	334.59	N	0	3	22	2009-04-29	JO	9324299
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9325212
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9325212
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9325229
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9325229
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9325755
2009-09-01	2	102.91	105.07				0	2009-08-11	JO	9325755
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9325761
2009-09-01	2	21.52	21.97				0	2009-08-11	JO	9325761
2012-01-04	1	22	22.46	N	0	3	22	2012-01-03	JO	9325956
2010-01-01	2	22	22.46				0	2009-08-11	JO	9325956
2012-01-04	1	103	105.16	N	0	3	22	2012-01-03	JO	9325962
2010-01-01	2	103	105.16				0	2009-08-11	JO	9325962
2010-01-01	1	174	177.65	N	0	3	22	2009-04-29	JO	9325979
2009-07-01	2	174	177.65				0	2009-06-30	JO	9325979
2017-07-01	1	648	661.61	N	0	3	22	2017-05-04	JO	9326016
2017-07-01	2	648	661.61				0	2017-05-04	JO	9326016
2012-03-01	1	720	735.12	N	0	3	22	2011-11-29	JO	9326016
2012-03-01	2	720	735.12				0	2011-11-29	JO	9326016
2017-07-01	1	1296	1323.22	N	0	3	22	2017-05-04	JO	9326022
2017-07-01	2	1296	1323.22				0	2017-05-04	JO	9326022
2012-03-01	1	1440	1470.24	N	0	3	22	2011-11-29	JO	9326022
2012-03-01	2	1440	1470.24				0	2011-11-29	JO	9326022
2017-07-01	1	162	165.4	N	0	3	22	2017-05-04	JO	9326039
2017-07-01	2	162	165.4				0	2017-05-04	JO	9326039
2012-03-01	1	180	183.78	N	0	3	22	2011-11-29	JO	9326039
2012-03-01	2	180	183.78				0	2011-11-29	JO	9326039
2017-07-01	1	324	330.8	N	0	3	22	2017-05-04	JO	9326045
2017-07-01	2	324	330.8				0	2017-05-04	JO	9326045
2012-03-01	1	360	367.56	N	0	3	22	2011-11-29	JO	9326045
2012-03-01	2	360	367.56				0	2011-11-29	JO	9326045
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9326246
2009-09-01	2	63.6	64.94				0	2009-07-14	JO	9326246
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9326252
2009-09-01	2	158.33	161.65				0	2009-07-14	JO	9326252
2010-01-01	1	795	811.7	N	0	3	22	2009-04-29	JO	9326393
2009-09-01	2	795	811.7				0	2009-08-11	JO	9326393
2012-01-25	1	4	4.08	N	0	3	22	2012-01-24	JO	9327151
2012-01-01	1	229.5	234.32	N	0	3	22	2011-11-29	JO	9327725
2012-01-01	1	259.2	264.64	N	0	3	22	2011-11-29	JO	9327731
2012-01-01	1	124.2	126.81	N	0	3	22	2011-11-29	JO	9327748
2018-07-01	1	19.35	19.76	N	0	3	22	2018-06-26	JO	9327783
2017-07-01	1	20.43	20.86	N	0	3	22	2017-06-14	JO	9327783
2010-01-01	1	21.5	21.95	N	0	3	22	2009-04-29	JO	9327783
2016-12-01	1	28.5	29.1	N	0	3	22	2016-11-25	JO	9327903
2009-06-17	2	150	153.15				0	2009-06-16	JO	9327903
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9327926
2009-06-17	2	225	229.73				0	2009-06-16	JO	9327926
2016-12-01	1	8.55	8.73	N	0	3	22	2016-11-25	JO	9327932
2009-06-17	2	45	45.95				0	2009-06-16	JO	9327932
2016-12-01	1	85.5	87.3	N	0	3	22	2016-11-25	JO	9327949
2009-06-17	2	450	459.45				0	2009-06-16	JO	9327949
2019-02-28	1	3.6	3.68	N	0	3	22	2018-11-30	JO	9328050
2018-05-15	1	6	6.13	N	0	3	22	2018-05-10	JO	9328050
2014-01-01	1	6.444	6.58	N	0	3	22	2013-03-19	JO	9328050
2019-02-28	1	5.766	5.89	N	0	3	22	2018-11-30	JO	9328067
2018-05-15	1	9.61	9.81	N	0	3	22	2018-05-10	JO	9328067
2013-04-01	1	10.681	10.91	N	0	3	22	2013-03-19	JO	9328067
2018-01-02	2	2135.47	2180.31				0	2017-12-19	JO	9328096
2017-03-15	2	2308.62	2357.1				0	2017-03-09	JO	9328096
2016-09-01	2	2427.57	2478.55				0	2016-08-24	JO	9328096
2010-01-01	1	132	134.77	N	0	3	22	2009-04-29	JO	9328481
2009-09-01	2	132	134.77				0	2009-07-14	JO	9328481
2017-07-01	1	100	102.1	N	0	3	22	2017-06-13	JO	9328788
2017-07-01	2	100	102.1				0	2017-06-13	JO	9328788
2010-08-01	1	125	127.63	N	0	3	22	2010-06-25	JO	9328788
2010-08-01	2	125	127.63				0	2010-06-25	JO	9328788
2017-07-01	1	200	204.2	N	0	3	22	2017-06-13	JO	9328794
2017-07-01	2	200	204.2				0	2017-06-13	JO	9328794
2010-08-01	1	250	255.25	N	0	3	22	2010-06-25	JO	9328794
2010-08-01	2	250	255.25				0	2010-06-25	JO	9328794
2017-01-02	1	5.81	5.93	N	0	3	22	2016-12-21	JO	9329173
2009-10-01	2	21.52	21.97				0	2009-09-17	JO	9329173
2017-01-02	1	27.786	28.37	N	0	3	22	2016-12-21	JO	9329196
2009-10-01	2	102.91	105.07				0	2009-09-17	JO	9329196
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9330182
2009-09-01	2	63.6	64.94				0	2009-07-14	JO	9330182
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9330199
2009-09-01	2	158.33	161.65				0	2009-07-14	JO	9330199
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9330207
2009-09-01	2	63.6	64.94				0	2009-08-11	JO	9330207
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9330213
2009-09-01	2	158.33	161.65				0	2009-08-11	JO	9330213
2019-01-01	1	14.515	14.82	N	0	3	22	2018-12-20	JO	9330265
2010-01-01	1	120.96	123.5	N	0	3	22	2009-04-29	JO	9330265
2019-01-01	1	18.662	19.05	N	0	3	22	2018-12-20	JO	9330271
2010-01-01	1	155.52	158.79	N	0	3	22	2009-04-29	JO	9330271
2010-01-01	1	15.612	15.94	N	0	3	22	2009-04-29	JO	9330288
2013-05-20	1	11.9	12.15	N	0	3	22	2013-03-19	JO	9330963
2010-01-01	1	235	239.94	N	0	3	22	2009-04-29	JO	9331170
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9331336
2017-07-01	2	648	661.61				0	2017-06-13	JO	9331336
2012-03-01	1	720	735.12	N	0	3	22	2012-01-10	JO	9331336
2012-03-01	2	720	735.12				0	2012-01-10	JO	9331336
2017-07-01	1	324	330.8	N	0	3	22	2017-06-13	JO	9331342
2017-07-01	2	324	330.8				0	2017-06-13	JO	9331342
2012-03-01	1	360	367.56	N	0	3	22	2012-01-10	JO	9331342
2012-03-01	2	360	367.56				0	2012-01-10	JO	9331342
2017-05-01	2	263.268	268.8				0	2017-04-14	JO	9331879
2016-02-01	2	309.727	316.23				0	2016-01-27	JO	9331879
2017-05-01	2	526.536	537.59				0	2017-04-14	JO	9331885
2016-02-01	2	619.454	632.46				0	2016-01-27	JO	9331885
2017-05-01	2	105.307	107.52				0	2017-04-14	JO	9331891
2016-02-01	2	123.891	126.49				0	2016-01-27	JO	9331891
2019-01-01	1	678.025	692.26	N	0	3	22	2018-12-20	JO	9332620
2019-01-01	2	678.025	692.26				0	2018-12-20	JO	9332620
2010-03-12	1	733	748.39	N	0	3	22	2010-03-11	JO	9332620
2010-01-16	2	733	748.39				0	2010-01-15	JO	9332620
2010-01-01	1	264	269.54	N	0	3	22	2009-04-29	JO	9332637
2009-09-01	2	264	269.54				0	2009-08-11	JO	9332637
2010-01-01	1	88	89.85	N	0	3	22	2009-04-29	JO	9332643
2009-09-01	2	88	89.85				0	2009-08-11	JO	9332643
2010-01-01	1	21.52	21.97	N	0	3	22	2009-04-29	JO	9332703
2009-09-24	2	21.52	21.97				0	2009-09-23	JO	9332703
2010-01-01	1	102.91	105.07	N	0	3	22	2009-04-29	JO	9332732
2009-09-24	2	102.91	105.07				0	2009-09-23	JO	9332732
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9332778
2009-09-01	2	63.6	64.94				0	2009-08-11	JO	9332778
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9332784
2009-09-01	2	158.33	161.65				0	2009-08-11	JO	9332784
2016-12-01	1	28.5	29.1	N	0	3	22	2016-11-25	JO	9332809
2009-08-12	2	150	153.15				0	2009-08-11	JO	9332809
2016-12-01	1	8.55	8.73	N	0	3	22	2016-11-25	JO	9332815
2009-08-12	2	45	45.95				0	2009-08-11	JO	9332815
2016-12-01	1	85.5	87.3	N	0	3	22	2016-11-25	JO	9332821
2009-08-12	2	450	459.45				0	2009-08-11	JO	9332821
2010-01-01	1	795	811.7	N	0	3	22	2009-04-29	JO	9333329
2009-10-21	2	795	811.7				0	2009-10-20	JO	9333329
2010-01-01	1	63.6	64.94	N	0	3	22	2009-04-29	JO	9333335
2009-11-04	2	63.6	64.94				0	2009-11-03	JO	9333335
2010-01-01	1	158.33	161.65	N	0	3	22	2009-04-29	JO	9333341
2009-11-04	2	158.33	161.65				0	2009-11-03	JO	9333341
2019-01-01	1	8.22	8.39	N	0	3	22	2018-12-14	JO	9333996
2012-09-20	1	9.133	9.32	N	0	3	22	2012-09-19	JO	9333996
2019-01-01	1	13.552	13.84	N	0	3	22	2018-12-14	JO	9334004
2012-09-20	1	15.058	15.37	N	0	3	22	2012-09-19	JO	9334004
2010-01-01	1	795	811.7	N	0	3	22	2009-04-29	JO	9334582
2009-11-04	2	795	811.7				0	2009-11-03	JO	9334582
